7.960E-001 	 3.0885E+000 	 0.0000E+000; 
7.980E-001 	 3.0873E+000 	 0.0000E+000; 
8.000E-001 	 3.0860E+000 	 0.0000E+000; 
8.020E-001 	 3.0848E+000 	 0.0000E+000; 
8.040E-001 	 3.0836E+000 	 0.0000E+000; 
8.060E-001 	 3.0824E+000 	 0.0000E+000; 
8.080E-001 	 3.0812E+000 	 0.0000E+000; 
8.100E-001 	 3.0800E+000 	 0.0000E+000; 
8.120E-001 	 3.0788E+000 	 0.0000E+000; 
8.140E-001 	 3.0777E+000 	 0.0000E+000; 
8.160E-001 	 3.0765E+000 	 0.0000E+000; 
8.180E-001 	 3.0754E+000 	 0.0000E+000; 
8.200E-001 	 3.0742E+000 	 0.0000E+000; 
8.220E-001 	 3.0731E+000 	 0.0000E+000; 
8.240E-001 	 3.0720E+000 	 0.0000E+000; 
8.260E-001 	 3.0709E+000 	 0.0000E+000; 
8.280E-001 	 3.0698E+000 	 0.0000E+000; 
8.300E-001 	 3.0687E+000 	 0.0000E+000; 
8.320E-001 	 3.0676E+000 	 0.0000E+000; 
8.340E-001 	 3.0666E+000 	 0.0000E+000; 
8.360E-001 	 3.0655E+000 	 0.0000E+000; 
8.380E-001 	 3.0645E+000 	 0.0000E+000; 
8.400E-001 	 3.0634E+000 	 0.0000E+000; 
8.420E-001 	 3.0624E+000 	 0.0000E+000; 
8.440E-001 	 3.0614E+000 	 0.0000E+000; 
8.460E-001 	 3.0604E+000 	 0.0000E+000; 
8.480E-001 	 3.0594E+000 	 0.0000E+000; 
8.500E-001 	 3.0584E+000 	 0.0000E+000; 
8.520E-001 	 3.0574E+000 	 0.0000E+000; 
8.540E-001 	 3.0564E+000 	 0.0000E+000; 
8.560E-001 	 3.0554E+000 	 0.0000E+000; 
8.580E-001 	 3.0544E+000 	 0.0000E+000; 
8.600E-001 	 3.0535E+000 	 0.0000E+000; 
8.620E-001 	 3.0525E+000 	 0.0000E+000; 
8.640E-001 	 3.0516E+000 	 0.0000E+000; 
8.660E-001 	 3.0506E+000 	 0.0000E+000; 
8.680E-001 	 3.0497E+000 	 0.0000E+000; 
8.700E-001 	 3.0488E+000 	 0.0000E+000; 
8.720E-001 	 3.0479E+000 	 0.0000E+000; 
8.740E-001 	 3.0470E+000 	 0.0000E+000; 
8.760E-001 	 3.0461E+000 	 0.0000E+000; 
8.780E-001 	 3.0452E+000 	 0.0000E+000; 
8.800E-001 	 3.0443E+000 	 0.0000E+000; 
8.820E-001 	 3.0434E+000 	 0.0000E+000; 
8.840E-001 	 3.0425E+000 	 0.0000E+000; 
8.860E-001 	 3.0416E+000 	 0.0000E+000; 
8.880E-001 	 3.0408E+000 	 0.0000E+000; 
8.900E-001 	 3.0399E+000 	 0.0000E+000; 
8.920E-001 	 3.0391E+000 	 0.0000E+000; 
8.940E-001 	 3.0382E+000 	 0.0000E+000; 
8.960E-001 	 3.0374E+000 	 0.0000E+000; 
8.980E-001 	 3.0366E+000 	 0.0000E+000; 
9.000E-001 	 3.0357E+000 	 0.0000E+000; 
9.020E-001 	 3.0349E+000 	 0.0000E+000; 
9.040E-001 	 3.0341E+000 	 0.0000E+000; 
9.060E-001 	 3.0333E+000 	 0.0000E+000; 
9.080E-001 	 3.0325E+000 	 0.0000E+000; 
9.100E-001 	 3.0317E+000 	 0.0000E+000; 
9.120E-001 	 3.0309E+000 	 0.0000E+000; 
9.140E-001 	 3.0301E+000 	 0.0000E+000; 
9.160E-001 	 3.0294E+000 	 0.0000E+000; 
9.180E-001 	 3.0286E+000 	 0.0000E+000; 
9.200E-001 	 3.0278E+000 	 0.0000E+000; 
9.220E-001 	 3.0271E+000 	 0.0000E+000; 
9.240E-001 	 3.0263E+000 	 0.0000E+000; 
9.260E-001 	 3.0256E+000 	 0.0000E+000; 
9.280E-001 	 3.0248E+000 	 0.0000E+000; 
9.300E-001 	 3.0241E+000 	 0.0000E+000; 
9.320E-001 	 3.0233E+000 	 0.0000E+000; 
9.340E-001 	 3.0226E+000 	 0.0000E+000; 
9.360E-001 	 3.0219E+000 	 0.0000E+000; 
9.380E-001 	 3.0212E+000 	 0.0000E+000; 
9.400E-001 	 3.0205E+000 	 0.0000E+000; 
9.420E-001 	 3.0198E+000 	 0.0000E+000; 
9.440E-001 	 3.0190E+000 	 0.0000E+000; 
9.460E-001 	 3.0183E+000 	 0.0000E+000; 
9.480E-001 	 3.0177E+000 	 0.0000E+000; 
9.500E-001 	 3.0170E+000 	 0.0000E+000; 
9.520E-001 	 3.0163E+000 	 0.0000E+000; 
9.540E-001 	 3.0155E+000 	 0.0000E+000; 
9.560E-001 	 3.0149E+000 	 0.0000E+000; 
9.580E-001 	 3.0142E+000 	 0.0000E+000; 
9.600E-001 	 3.0136E+000 	 0.0000E+000; 
9.620E-001 	 3.0130E+000 	 0.0000E+000; 
9.640E-001 	 3.0123E+000 	 0.0000E+000; 
9.660E-001 	 3.0117E+000 	 0.0000E+000; 
9.680E-001 	 3.0111E+000 	 0.0000E+000; 
9.700E-001 	 3.0105E+000 	 0.0000E+000; 
9.720E-001 	 3.0099E+000 	 0.0000E+000; 
9.740E-001 	 3.0092E+000 	 0.0000E+000; 
9.760E-001 	 3.0086E+000 	 0.0000E+000; 
9.780E-001 	 3.0080E+000 	 0.0000E+000; 
9.800E-001 	 3.0074E+000 	 0.0000E+000; 
9.820E-001 	 3.0068E+000 	 0.0000E+000; 
9.840E-001 	 3.0063E+000 	 0.0000E+000; 
9.860E-001 	 3.0057E+000 	 0.0000E+000; 
9.880E-001 	 3.0051E+000 	 0.0000E+000; 
9.900E-001 	 3.0045E+000 	 0.0000E+000; 
9.920E-001 	 3.0039E+000 	 0.0000E+000; 
9.940E-001 	 3.0034E+000 	 0.0000E+000; 
9.960E-001 	 3.0028E+000 	 0.0000E+000; 
9.980E-001 	 3.0022E+000 	 0.0000E+000; 
1.000E+000 	 3.0017E+000 	 0.0000E+000; 
1.002E+000 	 3.0011E+000 	 0.0000E+000; 
1.004E+000 	 3.0006E+000 	 0.0000E+000; 
1.006E+000 	 3.0000E+000 	 0.0000E+000; 
1.008E+000 	 2.9995E+000 	 0.0000E+000; 
1.010E+000 	 2.9989E+000 	 0.0000E+000; 
1.012E+000 	 2.9984E+000 	 0.0000E+000; 
1.014E+000 	 2.9979E+000 	 0.0000E+000; 
1.016E+000 	 2.9973E+000 	 0.0000E+000; 
1.018E+000 	 2.9968E+000 	 0.0000E+000; 
1.020E+000 	 2.9963E+000 	 0.0000E+000; 
1.022E+000 	 2.9958E+000 	 0.0000E+000; 
1.024E+000 	 2.9952E+000 	 0.0000E+000; 
1.026E+000 	 2.9947E+000 	 0.0000E+000; 
1.028E+000 	 2.9942E+000 	 0.0000E+000; 
1.030E+000 	 2.9936E+000 	 0.0000E+000; 
1.032E+000 	 2.9932E+000 	 0.0000E+000; 
1.034E+000 	 2.9927E+000 	 0.0000E+000; 
1.036E+000 	 2.9922E+000 	 0.0000E+000; 
1.038E+000 	 2.9917E+000 	 0.0000E+000; 
1.040E+000 	 2.9913E+000 	 0.0000E+000; 
1.042E+000 	 2.9908E+000 	 0.0000E+000; 
1.044E+000 	 2.9903E+000 	 0.0000E+000; 
1.046E+000 	 2.9899E+000 	 0.0000E+000; 
1.048E+000 	 2.9894E+000 	 0.0000E+000; 
1.050E+000 	 2.9889E+000 	 0.0000E+000; 
1.052E+000 	 2.9885E+000 	 0.0000E+000; 
1.054E+000 	 2.9880E+000 	 0.0000E+000; 
1.056E+000 	 2.9876E+000 	 0.0000E+000; 
1.058E+000 	 2.9872E+000 	 0.0000E+000; 
1.060E+000 	 2.9867E+000 	 0.0000E+000; 
1.062E+000 	 2.9863E+000 	 0.0000E+000; 
1.064E+000 	 2.9858E+000 	 0.0000E+000; 
1.066E+000 	 2.9854E+000 	 0.0000E+000; 
1.068E+000 	 2.9850E+000 	 0.0000E+000; 
1.070E+000 	 2.9845E+000 	 0.0000E+000; 
1.072E+000 	 2.9841E+000 	 0.0000E+000; 
1.074E+000 	 2.9837E+000 	 0.0000E+000; 
1.076E+000 	 2.9833E+000 	 0.0000E+000; 
1.078E+000 	 2.9829E+000 	 0.0000E+000; 
1.080E+000 	 2.9825E+000 	 0.0000E+000; 
1.082E+000 	 2.9820E+000 	 0.0000E+000; 
1.084E+000 	 2.9816E+000 	 0.0000E+000; 
1.086E+000 	 2.9812E+000 	 0.0000E+000; 
1.088E+000 	 2.9808E+000 	 0.0000E+000; 
1.090E+000 	 2.9804E+000 	 0.0000E+000; 
1.092E+000 	 2.9800E+000 	 0.0000E+000; 
1.094E+000 	 2.9796E+000 	 0.0000E+000; 
1.096E+000 	 2.9792E+000 	 0.0000E+000; 
1.098E+000 	 2.9788E+000 	 0.0000E+000; 
1.100E+000 	 2.9784E+000 	 0.0000E+000; 
1.102E+000 	 2.9781E+000 	 0.0000E+000; 
1.104E+000 	 2.9777E+000 	 0.0000E+000; 
