# Optical n & k TableODB values according to Palik
# Column Entries: wavelength [um], refractive index [1], extinction coefficient [1]
1.7510000E+00,4.1435484E+00,3.6190179E-02
1.7520000E+00,4.1433054E+00,3.5906969E-02
1.7530000E+00,4.1430623E+00,3.5623760E-02
1.7540000E+00,4.1428193E+00,3.5340550E-02
1.7550000E+00,4.1425763E+00,3.5057341E-02
1.7560000E+00,4.1423333E+00,3.4774131E-02
1.7570000E+00,4.1420903E+00,3.4490922E-02
1.7580000E+00,4.1418473E+00,3.4207713E-02
1.7590000E+00,4.1416043E+00,3.3924503E-02
1.7600000E+00,4.1413612E+00,3.3641294E-02
1.7610000E+00,4.1411182E+00,3.3358084E-02
1.7620000E+00,4.1408752E+00,3.3074875E-02
1.7630000E+00,4.1406322E+00,3.2791665E-02
1.7640000E+00,4.1403892E+00,3.2508456E-02
1.7650000E+00,4.1401462E+00,3.2225246E-02
1.7660000E+00,4.1399032E+00,3.1942037E-02
1.7670000E+00,4.1396601E+00,3.1658827E-02
1.7680000E+00,4.1394171E+00,3.1375618E-02
1.7690000E+00,4.1391741E+00,3.1092408E-02
1.7700000E+00,4.1389311E+00,3.0809199E-02
1.7710000E+00,4.1386881E+00,3.0525989E-02
1.7720000E+00,4.1384451E+00,3.0242780E-02
1.7730000E+00,4.1382020E+00,2.9959570E-02
1.7740000E+00,4.1379590E+00,2.9676361E-02
1.7750000E+00,4.1377160E+00,2.9393151E-02
1.7760000E+00,4.1374730E+00,2.9109942E-02
1.7770000E+00,4.1372300E+00,2.8826732E-02
1.7780000E+00,4.1369870E+00,2.8543523E-02
1.7790000E+00,4.1367440E+00,2.8260313E-02
1.7800000E+00,4.1365009E+00,2.7977104E-02
1.7810000E+00,4.1362579E+00,2.7693894E-02
1.7820000E+00,4.1360149E+00,2.7410685E-02
1.7830000E+00,4.1357719E+00,2.7127476E-02
1.7840000E+00,4.1355289E+00,2.6844266E-02
1.7850000E+00,4.1352859E+00,2.6561057E-02
1.7860000E+00,4.1350429E+00,2.6277847E-02
1.7870000E+00,4.1347998E+00,2.5994638E-02
1.7880000E+00,4.1345568E+00,2.5711428E-02
1.7890000E+00,4.1343138E+00,2.5428219E-02
1.7900000E+00,4.1340708E+00,2.5145009E-02
1.7910000E+00,4.1338278E+00,2.4861800E-02
1.7920000E+00,4.1335848E+00,2.4578590E-02
1.7930000E+00,4.1333418E+00,2.4295381E-02
1.7940000E+00,4.1330987E+00,2.4012171E-02
1.7950000E+00,4.1328557E+00,2.3728962E-02
1.7960000E+00,4.1326127E+00,2.3445752E-02
1.7970000E+00,4.1323697E+00,2.3162543E-02
1.7980000E+00,4.1321267E+00,2.2879333E-02
1.7990000E+00,4.1318837E+00,2.2596124E-02
1.8000000E+00,4.1316407E+00,2.2312914E-02
1.8010000E+00,4.1317071E+00,2.2029705E-02
1.8020000E+00,4.1317743E+00,2.1746495E-02
1.8030000E+00,4.1318416E+00,2.1463286E-02
1.8040000E+00,4.1319089E+00,2.1180076E-02
1.8050000E+00,4.1319761E+00,2.0896867E-02
1.8060000E+00,4.1320434E+00,2.0613657E-02
1.8070000E+00,4.1321106E+00,2.0330448E-02
1.8080000E+00,4.1321779E+00,2.0047239E-02
1.8090000E+00,4.1322452E+00,1.9764029E-02
1.8100000E+00,4.1323124E+00,1.9480820E-02
1.8110000E+00,4.1323797E+00,1.9197610E-02
1.8120000E+00,4.1324469E+00,1.8914401E-02
1.8130000E+00,4.1325142E+00,1.8631191E-02
1.8140000E+00,4.1325815E+00,1.8347982E-02
1.8150000E+00,4.1326487E+00,1.8064772E-02
1.8160000E+00,4.1327160E+00,1.7781563E-02
1.8170000E+00,4.1327832E+00,1.7498353E-02
1.8180000E+00,4.1328505E+00,1.7215144E-02
1.8190000E+00,4.1329178E+00,1.6931934E-02
1.8200000E+00,4.1329850E+00,1.6648725E-02
1.8210000E+00,4.1330523E+00,1.6365515E-02
1.8220000E+00,4.1331195E+00,1.6082306E-02
1.8230000E+00,4.1331868E+00,1.5799096E-02
1.8240000E+00,4.1332541E+00,1.5515887E-02
1.8250000E+00,4.1333213E+00,1.5232677E-02
1.8260000E+00,4.1333886E+00,1.4949468E-02
1.8270000E+00,4.1334558E+00,1.4666258E-02
1.8280000E+00,4.1335231E+00,1.4383049E-02
1.8290000E+00,4.1335904E+00,1.4099839E-02
1.8300000E+00,4.1336576E+00,1.3816630E-02
1.8310000E+00,4.1337249E+00,1.3533420E-02
1.8320000E+00,4.1337921E+00,1.3250211E-02
1.8330000E+00,4.1338594E+00,1.2967001E-02
1.8340000E+00,4.1339267E+00,1.2683792E-02
1.8350000E+00,4.1339939E+00,1.2400583E-02
1.8360000E+00,4.1340612E+00,1.2117373E-02
1.8370000E+00,4.1341284E+00,1.1834164E-02
1.8380000E+00,4.1341957E+00,1.1550954E-02
1.8390000E+00,4.1342630E+00,1.1267745E-02
1.8400000E+00,4.1343302E+00,1.0984535E-02
1.8410000E+00,4.1343975E+00,1.0701326E-02
1.8420000E+00,4.1344647E+00,1.0418116E-02
1.8430000E+00,4.1345320E+00,1.0134907E-02
1.8440000E+00,4.1345993E+00,9.8516972E-03
1.8450000E+00,4.1346665E+00,9.5684877E-03
1.8460000E+00,4.1347338E+00,9.2852783E-03
1.8470000E+00,4.1348010E+00,9.0020688E-03
1.8480000E+00,4.1348683E+00,8.7188593E-03
1.8490000E+00,4.1349356E+00,8.4356498E-03
1.8500000E+00,4.1349950E+00,8.1524403E-03
1.8510000E+00,4.1348754E+00,7.8692309E-03
1.8520000E+00,4.1347559E+00,7.5860214E-03
1.8530000E+00,4.1346363E+00,7.3028119E-03
1.8540000E+00,4.1345167E+00,7.0196024E-03
1.8550000E+00,4.1343972E+00,6.7363929E-03
1.8560000E+00,4.1342776E+00,6.4531835E-03
1.8570000E+00,4.1341580E+00,6.1699740E-03
1.8580000E+00,4.1340385E+00,5.8867645E-03
1.8590000E+00,4.1339189E+00,5.6035550E-03
1.8600000E+00,4.1337993E+00,5.3203455E-03
1.8610000E+00,4.1336798E+00,5.0371361E-03
1.8620000E+00,4.1335602E+00,4.7539266E-03
1.8630000E+00,4.1334407E+00,4.4707171E-03
1.8640000E+00,4.1333211E+00,4.1875076E-03
1.8650000E+00,4.1332015E+00,3.9042981E-03
1.8660000E+00,4.1330820E+00,3.6210887E-03
1.8670000E+00,4.1329624E+00,3.3378792E-03
1.8680000E+00,4.1328428E+00,3.0546697E-03
1.8690000E+00,4.1327233E+00,2.7714602E-03
1.8700000E+00,4.1326037E+00,2.4882507E-03
1.8710000E+00,4.1324842E+00,2.2050413E-03
1.8720000E+00,4.1323646E+00,1.9218318E-03
1.8730000E+00,4.1322450E+00,1.6386223E-03
1.8740000E+00,4.1321255E+00,1.3554128E-03
1.8750000E+00,4.1320059E+00,1.0722033E-03
1.8760000E+00,4.1318863E+00,7.8899385E-04
1.8770000E+00,4.1317668E+00,5.0578437E-04
1.8780000E+00,4.1316472E+00,2.2257489E-04
1.8790000E+00,4.1315277E+00,6.6841456E-05
1.8800000E+00,4.1314081E+00,6.5826374E-05
1.8810000E+00,4.1312885E+00,6.4811292E-05
1.8820000E+00,4.1311690E+00,6.3796211E-05
1.8830000E+00,4.1310494E+00,6.2781129E-05
1.8840000E+00,4.1309298E+00,6.1766047E-05
1.8850000E+00,4.1308103E+00,6.0750966E-05
1.8860000E+00,4.1306907E+00,5.9735884E-05
1.8870000E+00,4.1305712E+00,5.8720802E-05
1.8880000E+00,4.1304516E+00,5.7705720E-05
1.8890000E+00,4.1303320E+00,5.6690639E-05
1.8900000E+00,4.1302125E+00,5.5675557E-05
1.8910000E+00,4.1300929E+00,5.4660475E-05
1.8920000E+00,4.1299733E+00,5.3645394E-05
1.8930000E+00,4.1298538E+00,5.2630312E-05
1.8940000E+00,4.1297342E+00,5.1615230E-05
1.8950000E+00,4.1296146E+00,5.0600148E-05
1.8960000E+00,4.1294951E+00,4.9585067E-05
1.8970000E+00,4.1293755E+00,4.8569985E-05
1.8980000E+00,4.1292560E+00,4.7554903E-05
1.8990000E+00,4.1291364E+00,4.6539822E-05
1.9000000E+00,4.1290168E+00,4.5524740E-05
1.9010000E+00,4.1288882E+00,4.4509658E-05
1.9020000E+00,4.1287581E+00,4.3494576E-05
1.9030000E+00,4.1286280E+00,4.2479495E-05
1.9040000E+00,4.1284979E+00,4.1464413E-05
1.9050000E+00,4.1283678E+00,4.0449331E-05
1.9060000E+00,4.1282377E+00,3.9434249E-05
1.9070000E+00,4.1281076E+00,3.8419168E-05
1.9080000E+00,4.1279776E+00,3.7404086E-05
1.9090000E+00,4.1278475E+00,3.6389004E-05
1.9100000E+00,4.1277174E+00,3.5373923E-05
1.9110000E+00,4.1275873E+00,3.4358841E-05
1.9120000E+00,4.1274572E+00,3.3343759E-05
1.9130000E+00,4.1273271E+00,3.2328677E-05
1.9140000E+00,4.1271970E+00,3.1313596E-05
1.9150000E+00,4.1270669E+00,3.0298514E-05
1.9160000E+00,4.1269368E+00,2.9283432E-05
1.9170000E+00,4.1268067E+00,2.8268351E-05
1.9180000E+00,4.1266766E+00,2.7253269E-05
1.9190000E+00,4.1265465E+00,2.6238187E-05
1.9200000E+00,4.1264164E+00,2.5223105E-05
1.9210000E+00,4.1262863E+00,2.4208024E-05
1.9220000E+00,4.1261562E+00,2.3192942E-05
1.9230000E+00,4.1260261E+00,2.2177860E-05
1.9240000E+00,4.1258960E+00,2.1162779E-05
1.9250000E+00,4.1257659E+00,2.0147697E-05
1.9260000E+00,4.1256358E+00,1.9132615E-05
1.9270000E+00,4.1255057E+00,1.8117533E-05
1.9280000E+00,4.1253756E+00,1.7102452E-05
1.9290000E+00,4.1252456E+00,1.6087370E-05
1.9300000E+00,4.1251155E+00,1.5072288E-05
1.9310000E+00,4.1249854E+00,1.4057207E-05
1.9320000E+00,4.1248553E+00,1.3042125E-05
1.9330000E+00,4.1247252E+00,1.2027043E-05
1.9340000E+00,4.1245951E+00,1.1011961E-05
1.9350000E+00,4.1244650E+00,9.9968797E-06
1.9360000E+00,4.1243349E+00,8.9817980E-06
1.9370000E+00,4.1242048E+00,7.9667163E-06
1.9380000E+00,4.1240747E+00,7.6692061E-06
1.9390000E+00,4.1239446E+00,7.6146031E-06
1.9400000E+00,4.1238145E+00,7.5600000E-06
1.9410000E+00,4.1236844E+00,7.5053969E-06
1.9420000E+00,4.1235543E+00,7.4507938E-06
1.9430000E+00,4.1234242E+00,7.3961907E-06
1.9440000E+00,4.1232941E+00,7.3415876E-06
1.9450000E+00,4.1231640E+00,7.2869845E-06
1.9460000E+00,4.1230339E+00,7.2323814E-06
1.9470000E+00,4.1229038E+00,7.1777783E-06
1.9480000E+00,4.1227737E+00,7.1231752E-06
1.9490000E+00,4.1226436E+00,7.0685721E-06
1.9500000E+00,4.1225135E+00,7.0139690E-06
1.9510000E+00,4.1223835E+00,6.9593659E-06
1.9520000E+00,4.1222534E+00,6.9047628E-06
1.9530000E+00,4.1221233E+00,6.8501598E-06
1.9540000E+00,4.1219932E+00,6.7955567E-06
1.9550000E+00,4.1218631E+00,6.7409536E-06
1.9560000E+00,4.1217330E+00,6.6863505E-06
1.9570000E+00,4.1216029E+00,6.6317474E-06
1.9580000E+00,4.1214728E+00,6.5771443E-06
1.9590000E+00,4.1213427E+00,6.5225412E-06
1.9600000E+00,4.1212126E+00,6.4679381E-06
1.9610000E+00,4.1210825E+00,6.4133350E-06
1.9620000E+00,4.1209524E+00,6.3587319E-06
1.9630000E+00,4.1208223E+00,6.3041288E-06
1.9640000E+00,4.1206922E+00,6.2495257E-06
1.9650000E+00,4.1205621E+00,6.1949226E-06
1.9660000E+00,4.1204320E+00,6.1403195E-06
1.9670000E+00,4.1203019E+00,6.0857165E-06
1.9680000E+00,4.1201718E+00,6.0311134E-06
1.9690000E+00,4.1200417E+00,5.9765103E-06
1.9700000E+00,4.1199116E+00,5.9219072E-06
1.9710000E+00,4.1197815E+00,5.8673041E-06
1.9720000E+00,4.1196515E+00,5.8127010E-06
1.9730000E+00,4.1195214E+00,5.7580979E-06
1.9740000E+00,4.1193913E+00,5.7034948E-06
1.9750000E+00,4.1192612E+00,5.6488917E-06
1.9760000E+00,4.1191311E+00,5.5942886E-06
1.9770000E+00,4.1190010E+00,5.5396855E-06
1.9780000E+00,4.1188709E+00,5.4850824E-06
1.9790000E+00,4.1187408E+00,5.4304793E-06
1.9800000E+00,4.1186107E+00,5.3758762E-06
1.9810000E+00,4.1184806E+00,5.3212732E-06
1.9820000E+00,4.1183505E+00,5.2666701E-06
1.9830000E+00,4.1182204E+00,5.2120670E-06
1.9840000E+00,4.1180903E+00,5.1574639E-06
1.9850000E+00,4.1179602E+00,5.1028608E-06
1.9860000E+00,4.1178301E+00,5.0482577E-06
1.9870000E+00,4.1177000E+00,4.9936546E-06
1.9880000E+00,4.1175699E+00,4.9390515E-06
1.9890000E+00,4.1174398E+00,4.8844484E-06
1.9900000E+00,4.1173097E+00,4.8298453E-06
1.9910000E+00,4.1171796E+00,4.7752422E-06
1.9920000E+00,4.1170495E+00,4.7206391E-06
1.9930000E+00,4.1169195E+00,4.6660360E-06
1.9940000E+00,4.1167894E+00,4.6114329E-06
1.9950000E+00,4.1166593E+00,4.5568299E-06
1.9960000E+00,4.1165292E+00,4.5022268E-06
1.9970000E+00,4.1163991E+00,4.4476237E-06
1.9980000E+00,4.1162690E+00,4.3930206E-06
1.9990000E+00,4.1161389E+00,4.3384175E-06
2.0000000E+00,4.1160088E+00,4.2838144E-06
2.0010000E+00,4.1158880E+00,4.2292113E-06
2.0020000E+00,4.1157680E+00,4.1746082E-06
2.0030000E+00,4.1156479E+00,4.1200051E-06
2.0040000E+00,4.1155278E+00,4.0654020E-06
2.0050000E+00,4.1154077E+00,4.0107989E-06
2.0060000E+00,4.1152876E+00,3.9561958E-06
2.0070000E+00,4.1151676E+00,3.9015927E-06
2.0080000E+00,4.1150475E+00,3.8469896E-06
2.0090000E+00,4.1149274E+00,3.7923866E-06
2.0100000E+00,4.1148073E+00,3.7377835E-06
2.0110000E+00,4.1146873E+00,3.6831804E-06
2.0120000E+00,4.1145672E+00,3.6285773E-06
2.0130000E+00,4.1144471E+00,3.5739742E-06
2.0140000E+00,4.1143270E+00,3.5193711E-06
2.0150000E+00,4.1142069E+00,3.4647680E-06
2.0160000E+00,4.1140869E+00,3.4101649E-06
2.0170000E+00,4.1139668E+00,3.3555618E-06
2.0180000E+00,4.1138467E+00,3.3009587E-06
2.0190000E+00,4.1137266E+00,3.2463556E-06
2.0200000E+00,4.1136066E+00,3.1917525E-06
2.0210000E+00,4.1134865E+00,3.1371494E-06
2.0220000E+00,4.1133664E+00,3.0825463E-06
2.0230000E+00,4.1132463E+00,3.0279433E-06
2.0240000E+00,4.1131263E+00,2.9733402E-06
2.0250000E+00,4.1130062E+00,2.9187371E-06
2.0260000E+00,4.1128861E+00,2.8641340E-06
2.0270000E+00,4.1127660E+00,2.8095309E-06
2.0280000E+00,4.1126459E+00,2.7549278E-06
2.0290000E+00,4.1125259E+00,2.7003247E-06
2.0300000E+00,4.1124058E+00,2.6457216E-06
2.0310000E+00,4.1122857E+00,2.5911185E-06
2.0320000E+00,4.1121656E+00,2.5365154E-06
2.0330000E+00,4.1120456E+00,2.4819123E-06
2.0340000E+00,4.1119255E+00,2.4273092E-06
2.0350000E+00,4.1118054E+00,2.3727061E-06
2.0360000E+00,4.1116853E+00,2.3181030E-06
2.0370000E+00,4.1115652E+00,2.2635000E-06
2.0380000E+00,4.1114452E+00,2.2088969E-06
2.0390000E+00,4.1113251E+00,2.1542938E-06
2.0400000E+00,4.1112050E+00,2.0996907E-06
2.0410000E+00,4.1110849E+00,2.0450876E-06
2.0420000E+00,4.1109649E+00,1.9904845E-06
2.0430000E+00,4.1108448E+00,1.9358814E-06
2.0440000E+00,4.1107247E+00,1.8812783E-06
2.0450000E+00,4.1106046E+00,1.8266752E-06
2.0460000E+00,4.1104846E+00,1.7720721E-06
2.0470000E+00,4.1103645E+00,1.7174690E-06
2.0480000E+00,4.1102444E+00,1.6628659E-06
2.0490000E+00,4.1101243E+00,1.6082628E-06
2.0500000E+00,4.1100042E+00,1.5536597E-06
2.0510000E+00,4.1098842E+00,1.4990567E-06
2.0520000E+00,4.1097641E+00,1.4444536E-06
2.0530000E+00,4.1096440E+00,1.3898505E-06
2.0540000E+00,4.1095239E+00,1.3352474E-06
2.0550000E+00,4.1094039E+00,1.2806443E-06
2.0560000E+00,4.1092838E+00,1.2260412E-06
2.0570000E+00,4.1091637E+00,1.1714381E-06
2.0580000E+00,4.1090436E+00,1.1168350E-06
2.0590000E+00,4.1089235E+00,1.0622319E-06
2.0600000E+00,4.1088035E+00,1.0076288E-06
2.0610000E+00,4.1086834E+00,9.5302573E-07
2.0620000E+00,4.1085633E+00,8.9842264E-07
2.0630000E+00,4.1084432E+00,8.4381954E-07
2.0640000E+00,4.1083232E+00,7.8921645E-07
2.0650000E+00,4.1082031E+00,7.3461336E-07
2.0660000E+00,4.1080830E+00,6.8001026E-07
