Measured X,Measured Y,J  X,J  Y,Jph1 X,Jph1 Y,Jph2 X,Jph2 Y,Jph3 X,Jph3 Y,Jph4 X,Jph4 Y,Jph5 X,Jph5 Y,Jph6 X,Jph6 Y,Jph7 X,Jph7 Y,Jph8 X,Jph8 Y,Jph9 X,Jph9 Y,Jph10 X,Jph10 Y
-20.9,0.13510252,-,-,-20.9,0.073004677,-20.9,0.10002653,-20.9,0.11608278,-20.9,0.13086936,-20.9,0.14862199,-20.9,0.15570238,-20.9,0.16489191,-20.9,0.17594768,-20.9,0.19620109,-20.9,0.23678769
-21,0.13649448,-,-,-21,0.073004677,-21,0.10002653,-21,0.11608278,-21,0.13086936,-21,0.14862199,-21,0.15570238,-21,0.16489191,-21,0.17594768,-21,0.19620109,-21,0.23678769
-21.1,0.13690006,-,-,-21.1,0.073004677,-21.1,0.10002653,-21.1,0.11608278,-21.1,0.13086936,-21.1,0.14862199,-21.1,0.15570238,-21.1,0.16489191,-21.1,0.17594768,-21.1,0.19620109,-21.1,0.23678769
-21.2,0.137533,-,-,-21.2,0.073004677,-21.2,0.10002653,-21.2,0.11608278,-21.2,0.13086936,-21.2,0.14862199,-21.2,0.15570238,-21.2,0.16489191,-21.2,0.17594768,-21.2,0.19620109,-21.2,0.23678769
-21.3,0.1376215,-,-,-21.3,0.073004677,-21.3,0.10002653,-21.3,0.11608278,-21.3,0.13086936,-21.3,0.14862199,-21.3,0.15570238,-21.3,0.16489191,-21.3,0.17594768,-21.3,0.19620109,-21.3,0.23678769
-21.4,0.13873692,-,-,-21.4,0.073004677,-21.4,0.10002653,-21.4,0.11608278,-21.4,0.13086936,-21.4,0.14862199,-21.4,0.15570238,-21.4,0.16489191,-21.4,0.17594768,-21.4,0.19620109,-21.4,0.23678769
-21.5,0.13800614,-,-,-21.5,0.073004677,-21.5,0.10002653,-21.5,0.11608278,-21.5,0.13086936,-21.5,0.14862199,-21.5,0.15570238,-21.5,0.16489191,-21.5,0.17594768,-21.5,0.19620109,-21.5,0.23678769
-21.6,0.13828475,-,-,-21.6,0.073004677,-21.6,0.10002653,-21.6,0.11608278,-21.6,0.13086936,-21.6,0.14862199,-21.6,0.15570238,-21.6,0.16489191,-21.6,0.17594768,-21.6,0.19620109,-21.6,0.23678769
-21.7,0.13839245,-,-,-21.7,0.073004677,-21.7,0.10002653,-21.7,0.11608278,-21.7,0.13086936,-21.7,0.14862199,-21.7,0.15570238,-21.7,0.16489191,-21.7,0.17594768,-21.7,0.19620109,-21.7,0.23678769
-21.8,0.1388435,-,-,-21.8,0.073004677,-21.8,0.10002653,-21.8,0.11608278,-21.8,0.13086936,-21.8,0.14862199,-21.8,0.15570238,-21.8,0.16489191,-21.8,0.17594768,-21.8,0.19620109,-21.8,0.23678769
-21.9,0.13830052,-,-,-21.9,0.073004677,-21.9,0.10002653,-21.9,0.11608278,-21.9,0.13086936,-21.9,0.14862199,-21.9,0.15570238,-21.9,0.16489191,-21.9,0.17594768,-21.9,0.19620109,-21.9,0.23678769
-22,0.13880066,-,-,-22,0.073004677,-22,0.10002653,-22,0.11608278,-22,0.13086936,-22,0.14862199,-22,0.15570238,-22,0.16489191,-22,0.17594768,-22,0.19620109,-22,0.23678769
-22.1,0.13877019,-,-,-22.1,0.073004677,-22.1,0.10002653,-22.1,0.11608278,-22.1,0.13086936,-22.1,0.14862199,-22.1,0.15570238,-22.1,0.16489191,-22.1,0.17594768,-22.1,0.19620109,-22.1,0.23678769
-22.2,0.13883448,-,-,-22.2,0.073004677,-22.2,0.10002653,-22.2,0.11608278,-22.2,0.13086936,-22.2,0.14862199,-22.2,0.15570238,-22.2,0.16489191,-22.2,0.17594768,-22.2,0.19620109,-22.2,0.23678769
-22.3,0.13844181,-,-,-22.3,0.073004677,-22.3,0.10002653,-22.3,0.11608278,-22.3,0.13086936,-22.3,0.14862199,-22.3,0.15570238,-22.3,0.16489191,-22.3,0.17594768,-22.3,0.19620109,-22.3,0.23678769
-22.4,0.13908575,-,-,-22.4,0.073004677,-22.4,0.10002653,-22.4,0.11608278,-22.4,0.13086936,-22.4,0.14862199,-22.4,0.15570238,-22.4,0.16489191,-22.4,0.17594768,-22.4,0.19620109,-22.4,0.23678769
-22.5,0.13890545,-,-,-22.5,0.073004677,-22.5,0.10002653,-22.5,0.11608278,-22.5,0.13086936,-22.5,0.14862199,-22.5,0.15570238,-22.5,0.16489191,-22.5,0.17594768,-22.5,0.19620109,-22.5,0.23678769
-22.6,0.13906897,-,-,-22.6,0.073004677,-22.6,0.10002653,-22.6,0.11608278,-22.6,0.13086936,-22.6,0.14862199,-22.6,0.15570238,-22.6,0.16489191,-22.6,0.17594768,-22.6,0.19620109,-22.6,0.23678769
-22.7,0.13840045,-,-,-22.7,0.073004677,-22.7,0.10002653,-22.7,0.11608278,-22.7,0.13086936,-22.7,0.14862199,-22.7,0.15570238,-22.7,0.16489191,-22.7,0.17594768,-22.7,0.19620109,-22.7,0.23678769
-22.8,0.13978677,-,-,-22.8,0.073004677,-22.8,0.10002653,-22.8,0.11608278,-22.8,0.13086936,-22.8,0.14862199,-22.8,0.15570238,-22.8,0.16489191,-22.8,0.17594768,-22.8,0.19620109,-22.8,0.23678769
-22.9,0.13953,-,-,-22.9,0.073004677,-22.9,0.10002653,-22.9,0.11608278,-22.9,0.13086936,-22.9,0.14862199,-22.9,0.15570238,-22.9,0.16489191,-22.9,0.17594768,-22.9,0.19620109,-22.9,0.23678769
-23,0.13930681,-,-,-23,0.073004677,-23,0.10002653,-23,0.11608278,-23,0.13086936,-23,0.14862199,-23,0.15570238,-23,0.16489191,-23,0.17594768,-23,0.19620109,-23,0.23678769
-23.1,0.13903261,-,-,-23.1,0.073004677,-23.1,0.10002653,-23.1,0.11608278,-23.1,0.13086936,-23.1,0.14862199,-23.1,0.15570238,-23.1,0.16489191,-23.1,0.17594768,-23.1,0.19620109,-23.1,0.23678769
-23.2,0.13931731,-,-,-23.2,0.073004677,-23.2,0.10002653,-23.2,0.11608278,-23.2,0.13086936,-23.2,0.14862199,-23.2,0.15570238,-23.2,0.16489191,-23.2,0.17594768,-23.2,0.19620109,-23.2,0.23678769
-23.3,0.13942292,-,-,-23.3,0.073004677,-23.3,0.10002653,-23.3,0.11608278,-23.3,0.13086936,-23.3,0.14862199,-23.3,0.15570238,-23.3,0.16489191,-23.3,0.17594768,-23.3,0.19620109,-23.3,0.23678769
-23.4,0.13945939,-,-,-23.4,0.073004677,-23.4,0.10002653,-23.4,0.11608278,-23.4,0.13086936,-23.4,0.14862199,-23.4,0.15570238,-23.4,0.16489191,-23.4,0.17594768,-23.4,0.19620109,-23.4,0.23678769
-23.5,0.13881395,-,-,-23.5,0.073004677,-23.5,0.10002653,-23.5,0.11608278,-23.5,0.13086936,-23.5,0.14862199,-23.5,0.15570238,-23.5,0.16489191,-23.5,0.17594768,-23.5,0.19620109,-23.5,0.23678769
-23.6,0.13882155,-,-,-23.6,0.073004677,-23.6,0.10002653,-23.6,0.11608278,-23.6,0.13086936,-23.6,0.14862199,-23.6,0.15570238,-23.6,0.16489191,-23.6,0.17594768,-23.6,0.19620109,-23.6,0.23678769
-23.7,0.13885856,-,-,-23.7,0.073004677,-23.7,0.10002653,-23.7,0.11608278,-23.7,0.13086936,-23.7,0.14862199,-23.7,0.15570238,-23.7,0.16489191,-23.7,0.17594768,-23.7,0.19620109,-23.7,0.23678769
-23.8,0.13804614,-,-,-23.8,0.073004677,-23.8,0.10002653,-23.8,0.11608278,-23.8,0.13086936,-23.8,0.14862199,-23.8,0.15570238,-23.8,0.16489191,-23.8,0.17594768,-23.8,0.19620109,-23.8,0.23678769
-23.9,0.13861439,-,-,-23.9,0.073004677,-23.9,0.10002653,-23.9,0.11608278,-23.9,0.13086936,-23.9,0.14862199,-23.9,0.15570238,-23.9,0.16489191,-23.9,0.17594768,-23.9,0.19620109,-23.9,0.23678769
-24,0.1386517,-,-,-24,0.073004677,-24,0.10002653,-24,0.11608278,-24,0.13086936,-24,0.14862199,-24,0.15570238,-24,0.16489191,-24,0.17594768,-24,0.19620109,-24,0.23678769
-24.1,0.13874705,-,-,-24.1,0.073004677,-24.1,0.10002653,-24.1,0.11608278,-24.1,0.13086936,-24.1,0.14862199,-24.1,0.15570238,-24.1,0.16489191,-24.1,0.17594768,-24.1,0.19620109,-24.1,0.23678769
-24.2,0.13878538,-,-,-24.2,0.073004677,-24.2,0.10002653,-24.2,0.11608278,-24.2,0.13086936,-24.2,0.14862199,-24.2,0.15570238,-24.2,0.16489191,-24.2,0.17594768,-24.2,0.19620109,-24.2,0.23678769
-24.3,0.13938383,-,-,-24.3,0.073004677,-24.3,0.10002653,-24.3,0.11608278,-24.3,0.13086936,-24.3,0.14862199,-24.3,0.15570238,-24.3,0.16489191,-24.3,0.17594768,-24.3,0.19620109,-24.3,0.23678769
-24.4,0.13913753,-,-,-24.4,0.073004677,-24.4,0.10002653,-24.4,0.11608278,-24.4,0.13086936,-24.4,0.14862199,-24.4,0.15570238,-24.4,0.16489191,-24.4,0.17594768,-24.4,0.19620109,-24.4,0.23678769
-24.5,0.14014545,-,-,-24.5,0.073004677,-24.5,0.10002653,-24.5,0.11608278,-24.5,0.13086936,-24.5,0.14862199,-24.5,0.15570238,-24.5,0.16489191,-24.5,0.17594768,-24.5,0.19620109,-24.5,0.23678769
-24.6,0.13993173,-,-,-24.6,0.073004677,-24.6,0.10002653,-24.6,0.11608278,-24.6,0.13086936,-24.6,0.14862199,-24.6,0.15570238,-24.6,0.16489191,-24.6,0.17594768,-24.6,0.19620109,-24.6,0.23678769
-24.7,0.14060112,-,-,-24.7,0.073004677,-24.7,0.10002653,-24.7,0.11608278,-24.7,0.13086936,-24.7,0.14862199,-24.7,0.15570238,-24.7,0.16489191,-24.7,0.17594768,-24.7,0.19620109,-24.7,0.23678769
-24.8,0.14135217,-,-,-24.8,0.073004677,-24.8,0.10002653,-24.8,0.11608278,-24.8,0.13086936,-24.8,0.14862199,-24.8,0.15570238,-24.8,0.16489191,-24.8,0.17594768,-24.8,0.19620109,-24.8,0.23678769
-24.9,0.14196238,-,-,-24.9,0.073004677,-24.9,0.10002653,-24.9,0.11608278,-24.9,0.13086936,-24.9,0.14862199,-24.9,0.15570238,-24.9,0.16489191,-24.9,0.17594768,-24.9,0.19620109,-24.9,0.23678769
-25,0.14148308,-,-,-25,0.073004677,-25,0.10002653,-25,0.11608278,-25,0.13086936,-25,0.14862199,-25,0.15570238,-25,0.16489191,-25,0.17594768,-25,0.19620109,-25,0.23678769
-25.1,0.14265956,-,-,-25.1,0.073004677,-25.1,0.10002653,-25.1,0.11608278,-25.1,0.13086936,-25.1,0.14862199,-25.1,0.15570238,-25.1,0.16489191,-25.1,0.17594768,-25.1,0.19620109,-25.1,0.23678769
-25.2,0.14382397,-,-,-25.2,0.073004677,-25.2,0.10002653,-25.2,0.11608278,-25.2,0.13086936,-25.2,0.14862199,-25.2,0.15570238,-25.2,0.16489191,-25.2,0.17594768,-25.2,0.19620109,-25.2,0.23678769
-25.3,0.14348848,-,-,-25.3,0.073004677,-25.3,0.10002653,-25.3,0.11608278,-25.3,0.13086936,-25.3,0.14862199,-25.3,0.15570238,-25.3,0.16489191,-25.3,0.17594768,-25.3,0.19620109,-25.3,0.23678769
-25.4,0.14472703,-,-,-25.4,0.073004677,-25.4,0.10002653,-25.4,0.11608278,-25.4,0.13086936,-25.4,0.14862199,-25.4,0.15570238,-25.4,0.16489191,-25.4,0.17594768,-25.4,0.19620109,-25.4,0.23678769
-25.5,0.14543927,-,-,-25.5,0.073004677,-25.5,0.10002653,-25.5,0.11608278,-25.5,0.13086936,-25.5,0.14862199,-25.5,0.15570238,-25.5,0.16489191,-25.5,0.17594768,-25.5,0.19620109,-25.5,0.23678769
-25.6,0.14660723,-,-,-25.6,0.073004677,-25.6,0.10002653,-25.6,0.11608278,-25.6,0.13086936,-25.6,0.14862199,-25.6,0.15570238,-25.6,0.16489191,-25.6,0.17594768,-25.6,0.19620109,-25.6,0.23678769
-25.7,0.14650508,-,-,-25.7,0.073004677,-25.7,0.10002653,-25.7,0.11608278,-25.7,0.13086936,-25.7,0.14862199,-25.7,0.15570238,-25.7,0.16489191,-25.7,0.17594768,-25.7,0.19620109,-25.7,0.23678769
-25.8,0.14667988,-,-,-25.8,0.073004677,-25.8,0.10002653,-25.8,0.11608278,-25.8,0.13086936,-25.8,0.14862199,-25.8,0.15570238,-25.8,0.16489191,-25.8,0.17594768,-25.8,0.19620109,-25.8,0.23678769
-25.9,0.14661394,-,-,-25.9,0.073004677,-25.9,0.10002653,-25.9,0.11608278,-25.9,0.13086936,-25.9,0.14862199,-25.9,0.15570238,-25.9,0.16489191,-25.9,0.17594768,-25.9,0.19620109,-25.9,0.23678769
-26,0.14739937,-,-,-26,0.073004677,-26,0.10002653,-26,0.11608278,-26,0.13086936,-26,0.14862199,-26,0.15570238,-26,0.16489191,-26,0.17594768,-26,0.19620109,-26,0.23678769
-26.1,0.14724839,-,-,-26.1,0.073004677,-26.1,0.10002653,-26.1,0.11608278,-26.1,0.13086936,-26.1,0.14862199,-26.1,0.15570238,-26.1,0.16489191,-26.1,0.17594768,-26.1,0.19620109,-26.1,0.23678769
-26.2,0.14673705,-,-,-26.2,0.073004677,-26.2,0.10002653,-26.2,0.11608278,-26.2,0.13086936,-26.2,0.14862199,-26.2,0.15570238,-26.2,0.16489191,-26.2,0.17594768,-26.2,0.19620109,-26.2,0.23678769
-26.3,0.14761416,-,-,-26.3,0.073004677,-26.3,0.10002653,-26.3,0.11608278,-26.3,0.13086936,-26.3,0.14862199,-26.3,0.15570238,-26.3,0.16489191,-26.3,0.17594768,-26.3,0.19620109,-26.3,0.23678769
-26.4,0.14699972,-,-,-26.4,0.073004677,-26.4,0.10002653,-26.4,0.11608278,-26.4,0.13086936,-26.4,0.14862199,-26.4,0.15570238,-26.4,0.16489191,-26.4,0.17594768,-26.4,0.19620109,-26.4,0.23678769
-26.5,0.14734708,-,-,-26.5,0.073004677,-26.5,0.10002653,-26.5,0.11608278,-26.5,0.13086936,-26.5,0.14862199,-26.5,0.15570238,-26.5,0.16489191,-26.5,0.17594768,-26.5,0.19620109,-26.5,0.23678769
-26.6,0.14671723,-,-,-26.6,0.073004677,-26.6,0.10002653,-26.6,0.11608278,-26.6,0.13086936,-26.6,0.14862199,-26.6,0.15570238,-26.6,0.16489191,-26.6,0.17594768,-26.6,0.19620109,-26.6,0.23678769
-26.7,0.14713927,-,-,-26.7,0.073004677,-26.7,0.10002653,-26.7,0.11608278,-26.7,0.13086936,-26.7,0.14862199,-26.7,0.15570238,-26.7,0.16489191,-26.7,0.17594768,-26.7,0.19620109,-26.7,0.23678769
-26.8,0.14742458,-,-,-26.8,0.073004677,-26.8,0.10002653,-26.8,0.11608278,-26.8,0.13086936,-26.8,0.14862199,-26.8,0.15570238,-26.8,0.16489191,-26.8,0.17594768,-26.8,0.19620109,-26.8,0.23678769
-26.9,0.14767634,-,-,-26.9,0.073004677,-26.9,0.10002653,-26.9,0.11608278,-26.9,0.13086936,-26.9,0.14862199,-26.9,0.15570238,-26.9,0.16489191,-26.9,0.17594768,-26.9,0.19620109,-26.9,0.23678769
-27,0.14704111,-,-,-27,0.073004677,-27,0.10002653,-27,0.11608278,-27,0.13086936,-27,0.14862199,-27,0.15570238,-27,0.16489191,-27,0.17594768,-27,0.19620109,-27,0.23678769
-27.1,0.14751472,-,-,-27.1,0.073004677,-27.1,0.10002653,-27.1,0.11608278,-27.1,0.13086936,-27.1,0.14862199,-27.1,0.15570238,-27.1,0.16489191,-27.1,0.17594768,-27.1,0.19620109,-27.1,0.23678769
-27.2,0.14762581,-,-,-27.2,0.073004677,-27.2,0.10002653,-27.2,0.11608278,-27.2,0.13086936,-27.2,0.14862199,-27.2,0.15570238,-27.2,0.16489191,-27.2,0.17594768,-27.2,0.19620109,-27.2,0.23678769
-27.3,0.1474325,-,-,-27.3,0.073004677,-27.3,0.10002653,-27.3,0.11608278,-27.3,0.13086936,-27.3,0.14862199,-27.3,0.15570238,-27.3,0.16489191,-27.3,0.17594768,-27.3,0.19620109,-27.3,0.23678769
-27.4,0.14744758,-,-,-27.4,0.073004677,-27.4,0.10002653,-27.4,0.11608278,-27.4,0.13086936,-27.4,0.14862199,-27.4,0.15570238,-27.4,0.16489191,-27.4,0.17594768,-27.4,0.19620109,-27.4,0.23678769
-27.5,0.147174,-,-,-27.5,0.073004677,-27.5,0.10002653,-27.5,0.11608278,-27.5,0.13086936,-27.5,0.14862199,-27.5,0.15570238,-27.5,0.16489191,-27.5,0.17594768,-27.5,0.19620109,-27.5,0.23678769
-27.6,0.1476737,-,-,-27.6,0.073004677,-27.6,0.10002653,-27.6,0.11608278,-27.6,0.13086936,-27.6,0.14862199,-27.6,0.15570238,-27.6,0.16489191,-27.6,0.17594768,-27.6,0.19620109,-27.6,0.23678769
-27.7,0.14631694,-,-,-27.7,0.073004677,-27.7,0.10002653,-27.7,0.11608278,-27.7,0.13086936,-27.7,0.14862199,-27.7,0.15570238,-27.7,0.16489191,-27.7,0.17594768,-27.7,0.19620109,-27.7,0.23678769
-27.8,0.14732795,-,-,-27.8,0.073004677,-27.8,0.10002653,-27.8,0.11608278,-27.8,0.13086936,-27.8,0.14862199,-27.8,0.15570238,-27.8,0.16489191,-27.8,0.17594768,-27.8,0.19620109,-27.8,0.23678769
-27.9,0.14617013,-,-,-27.9,0.073004677,-27.9,0.10002653,-27.9,0.11608278,-27.9,0.13086936,-27.9,0.14862199,-27.9,0.15570238,-27.9,0.16489191,-27.9,0.17594768,-27.9,0.19620109,-27.9,0.23678769
-28,0.14667319,-,-,-28,0.073004677,-28,0.10002653,-28,0.11608278,-28,0.13086936,-28,0.14862199,-28,0.15570238,-28,0.16489191,-28,0.17594768,-28,0.19620109,-28,0.23678769
-28.1,0.14569831,-,-,-28.1,0.073004677,-28.1,0.10002653,-28.1,0.11608278,-28.1,0.13086936,-28.1,0.14862199,-28.1,0.15570238,-28.1,0.16489191,-28.1,0.17594768,-28.1,0.19620109,-28.1,0.23678769
-28.2,0.14643647,-,-,-28.2,0.073004677,-28.2,0.10002653,-28.2,0.11608278,-28.2,0.13086936,-28.2,0.14862199,-28.2,0.15570238,-28.2,0.16489191,-28.2,0.17594768,-28.2,0.19620109,-28.2,0.23678769
-28.3,0.14595736,-,-,-28.3,0.073004677,-28.3,0.10002653,-28.3,0.11608278,-28.3,0.13086936,-28.3,0.14862199,-28.3,0.15570238,-28.3,0.16489191,-28.3,0.17594768,-28.3,0.19620109,-28.3,0.23678769
-28.4,0.14671711,-,-,-28.4,0.073004677,-28.4,0.10002653,-28.4,0.11608278,-28.4,0.13086936,-28.4,0.14862199,-28.4,0.15570238,-28.4,0.16489191,-28.4,0.17594768,-28.4,0.19620109,-28.4,0.23678769
-28.5,0.14670027,-,-,-28.5,0.073004677,-28.5,0.10002653,-28.5,0.11608278,-28.5,0.13086936,-28.5,0.14862199,-28.5,0.15570238,-28.5,0.16489191,-28.5,0.17594768,-28.5,0.19620109,-28.5,0.23678769
-28.6,0.14718736,-,-,-28.6,0.073004677,-28.6,0.10002653,-28.6,0.11608278,-28.6,0.13086936,-28.6,0.14862199,-28.6,0.15570238,-28.6,0.16489191,-28.6,0.17594768,-28.6,0.19620109,-28.6,0.23678769
-28.7,0.14701005,-,-,-28.7,0.073004677,-28.7,0.10002653,-28.7,0.11608278,-28.7,0.13086936,-28.7,0.14862199,-28.7,0.15570238,-28.7,0.16489191,-28.7,0.17594768,-28.7,0.19620109,-28.7,0.23678769
-28.8,0.14805253,-,-,-28.8,0.073004677,-28.8,0.10002653,-28.8,0.11608278,-28.8,0.13086936,-28.8,0.14862199,-28.8,0.15570238,-28.8,0.16489191,-28.8,0.17594768,-28.8,0.19620109,-28.8,0.23678769
-28.9,0.1488253,-,-,-28.9,0.073004677,-28.9,0.10002653,-28.9,0.11608278,-28.9,0.13086936,-28.9,0.14862199,-28.9,0.15570238,-28.9,0.16489191,-28.9,0.17594768,-28.9,0.19620109,-28.9,0.23678769
-29,0.14940591,-,-,-29,0.073004677,-29,0.10002653,-29,0.11608278,-29,0.13086936,-29,0.14862199,-29,0.15570238,-29,0.16489191,-29,0.17594768,-29,0.19620109,-29,0.23678769
-29.1,0.1504355,-,-,-29.1,0.073004677,-29.1,0.10002653,-29.1,0.11608278,-29.1,0.13086936,-29.1,0.14862199,-29.1,0.15570238,-29.1,0.16489191,-29.1,0.17594768,-29.1,0.19620109,-29.1,0.23678769
-29.2,0.15074561,-,-,-29.2,0.073004677,-29.2,0.10002653,-29.2,0.11608278,-29.2,0.13086936,-29.2,0.14862199,-29.2,0.15570238,-29.2,0.16489191,-29.2,0.17594768,-29.2,0.19620109,-29.2,0.23678769
-29.3,0.151171,-,-,-29.3,0.073004677,-29.3,0.10002653,-29.3,0.11608278,-29.3,0.13086936,-29.3,0.14862199,-29.3,0.15570238,-29.3,0.16489191,-29.3,0.17594768,-29.3,0.19620109,-29.3,0.23678769
-29.4,0.15219566,-,-,-29.4,0.073004677,-29.4,0.10002653,-29.4,0.11608278,-29.4,0.13086936,-29.4,0.14862199,-29.4,0.15570238,-29.4,0.16489191,-29.4,0.17594768,-29.4,0.19620109,-29.4,0.23678769
-29.5,0.15228263,-,-,-29.5,0.073004677,-29.5,0.10002653,-29.5,0.11608278,-29.5,0.13086936,-29.5,0.14862199,-29.5,0.15570238,-29.5,0.16489191,-29.5,0.17594768,-29.5,0.19620109,-29.5,0.23678769
-29.6,0.15352853,-,-,-29.6,0.073004677,-29.6,0.10002653,-29.6,0.11608278,-29.6,0.13086936,-29.6,0.14862199,-29.6,0.15570238,-29.6,0.16489191,-29.6,0.17594768,-29.6,0.19620109,-29.6,0.23678769
-29.7,0.15424109,-,-,-29.7,0.073004677,-29.7,0.10002653,-29.7,0.11608278,-29.7,0.13086936,-29.7,0.14862199,-29.7,0.15570238,-29.7,0.16489191,-29.7,0.17594768,-29.7,0.19620109,-29.7,0.23678769
-29.8,0.15357106,-,-,-29.8,0.073004677,-29.8,0.10002653,-29.8,0.11608278,-29.8,0.13086936,-29.8,0.14862199,-29.8,0.15570238,-29.8,0.16489191,-29.8,0.17594768,-29.8,0.19620109,-29.8,0.23678769
-29.9,0.15442823,-,-,-29.9,0.073004677,-29.9,0.10002653,-29.9,0.11608278,-29.9,0.13086936,-29.9,0.14862199,-29.9,0.15570238,-29.9,0.16489191,-29.9,0.17594768,-29.9,0.19620109,-29.9,0.23678769
-30,0.15389345,-,-,-30,0.073004677,-30,0.10002653,-30,0.11608278,-30,0.13086936,-30,0.14862199,-30,0.15570238,-30,0.16489191,-30,0.17594768,-30,0.19620109,-30,0.23678769
-30.1,0.15452102,-,-,-30.1,0.073004677,-30.1,0.10002653,-30.1,0.11608278,-30.1,0.13086936,-30.1,0.14862199,-30.1,0.15570238,-30.1,0.16489191,-30.1,0.17594768,-30.1,0.19620109,-30.1,0.23678769
-30.2,0.15348092,-,-,-30.2,0.073004677,-30.2,0.10002653,-30.2,0.11608278,-30.2,0.13086936,-30.2,0.14862199,-30.2,0.15570238,-30.2,0.16489191,-30.2,0.17594768,-30.2,0.19620109,-30.2,0.23678769
-30.3,0.15447773,-,-,-30.3,0.073004677,-30.3,0.10002653,-30.3,0.11608278,-30.3,0.13086936,-30.3,0.14862199,-30.3,0.15570238,-30.3,0.16489191,-30.3,0.17594768,-30.3,0.19620109,-30.3,0.23678769
-30.4,0.15402689,-,-,-30.4,0.073004677,-30.4,0.10002653,-30.4,0.11608278,-30.4,0.13086936,-30.4,0.14862199,-30.4,0.15570238,-30.4,0.16489191,-30.4,0.17594768,-30.4,0.19620109,-30.4,0.23678769
-30.5,0.15436297,-,-,-30.5,0.073004677,-30.5,0.10002653,-30.5,0.11608278,-30.5,0.13086936,-30.5,0.14862199,-30.5,0.15570238,-30.5,0.16489191,-30.5,0.17594768,-30.5,0.19620109,-30.5,0.23678769
-30.6,0.15424209,-,-,-30.6,0.073004677,-30.6,0.10002653,-30.6,0.11608278,-30.6,0.13086936,-30.6,0.14862199,-30.6,0.15570238,-30.6,0.16489191,-30.6,0.17594768,-30.6,0.19620109,-30.6,0.23678769
-30.7,0.15446434,-,-,-30.7,0.073004677,-30.7,0.10002653,-30.7,0.11608278,-30.7,0.13086936,-30.7,0.14862199,-30.7,0.15570238,-30.7,0.16489191,-30.7,0.17594768,-30.7,0.19620109,-30.7,0.23678769
-30.8,0.15492578,-,-,-30.8,0.073004677,-30.8,0.10002653,-30.8,0.11608278,-30.8,0.13086936,-30.8,0.14862199,-30.8,0.15570238,-30.8,0.16489191,-30.8,0.17594768,-30.8,0.19620109,-30.8,0.23678769
-30.9,0.15468559,-,-,-30.9,0.073004677,-30.9,0.10002653,-30.9,0.11608278,-30.9,0.13086936,-30.9,0.14862199,-30.9,0.15570238,-30.9,0.16489191,-30.9,0.17594768,-30.9,0.19620109,-30.9,0.23678769
-31,0.15460761,-,-,-31,0.073004677,-31,0.10002653,-31,0.11608278,-31,0.13086936,-31,0.14862199,-31,0.15570238,-31,0.16489191,-31,0.17594768,-31,0.19620109,-31,0.23678769
-31.1,0.15399147,-,-,-31.1,0.073004677,-31.1,0.10002653,-31.1,0.11608278,-31.1,0.13086936,-31.1,0.14862199,-31.1,0.15570238,-31.1,0.16489191,-31.1,0.17594768,-31.1,0.19620109,-31.1,0.23678769
-31.2,0.15535053,-,-,-31.2,0.073004677,-31.2,0.10002653,-31.2,0.11608278,-31.2,0.13086936,-31.2,0.14862199,-31.2,0.15570238,-31.2,0.16489191,-31.2,0.17594768,-31.2,0.19620109,-31.2,0.23678769
-31.3,0.15506984,-,-,-31.3,0.073004677,-31.3,0.10002653,-31.3,0.11608278,-31.3,0.13086936,-31.3,0.14862199,-31.3,0.15570238,-31.3,0.16489191,-31.3,0.17594768,-31.3,0.19620109,-31.3,0.23678769
-31.4,0.15316533,-,-,-31.4,0.073004677,-31.4,0.10002653,-31.4,0.11608278,-31.4,0.13086936,-31.4,0.14862199,-31.4,0.15570238,-31.4,0.16489191,-31.4,0.17594768,-31.4,0.19620109,-31.4,0.23678769
-31.5,0.15346116,-,-,-31.5,0.073004677,-31.5,0.10002653,-31.5,0.11608278,-31.5,0.13086936,-31.5,0.14862199,-31.5,0.15570238,-31.5,0.16489191,-31.5,0.17594768,-31.5,0.19620109,-31.5,0.23678769
-31.6,0.15377392,-,-,-31.6,0.073004677,-31.6,0.10002653,-31.6,0.11608278,-31.6,0.13086936,-31.6,0.14862199,-31.6,0.15570238,-31.6,0.16489191,-31.6,0.17594768,-31.6,0.19620109,-31.6,0.23678769
-31.7,0.1531435,-,-,-31.7,0.073004677,-31.7,0.10002653,-31.7,0.11608278,-31.7,0.13086936,-31.7,0.14862199,-31.7,0.15570238,-31.7,0.16489191,-31.7,0.17594768,-31.7,0.19620109,-31.7,0.23678769
-31.8,0.15302861,-,-,-31.8,0.073004677,-31.8,0.10002653,-31.8,0.11608278,-31.8,0.13086936,-31.8,0.14862199,-31.8,0.15570238,-31.8,0.16489191,-31.8,0.17594768,-31.8,0.19620109,-31.8,0.23678769
-31.9,0.15335289,-,-,-31.9,0.073004677,-31.9,0.10002653,-31.9,0.11608278,-31.9,0.13086936,-31.9,0.14862199,-31.9,0.15570238,-31.9,0.16489191,-31.9,0.17594768,-31.9,0.19620109,-31.9,0.23678769
-32,0.15404452,-,-,-32,0.073004677,-32,0.10002653,-32,0.11608278,-32,0.13086936,-32,0.14862199,-32,0.15570238,-32,0.16489191,-32,0.17594768,-32,0.19620109,-32,0.23678769
